,Sales,Profit %,Profit,Cost,order_year
2014-05-17,91.67999999999999,100.0,45.839999999999996,45.839999999999996,2014
2014-05-18,237.23700000000002,24.620343395524706,-39.50099999999999,276.738,2014
2014-05-19,45.81,61.08574327752408,17.8236,27.986400000000003,2014
2014-05-20,45.729142857142854,20.718993608896444,8.865442857142858,36.8637,2014
2014-05-21,426.43280000000016,43.449973580588875,171.95086999999998,254.48193,2014
2014-05-22,90.465,36.111111111111114,23.2905,67.1745,2014
2014-05-23,46.25114285714286,19.039082782566137,8.292885714285715,37.95825714285714,2014
2014-05-24,116.28,96.078431372549,56.977199999999996,59.302800000000005,2014
2014-05-25,39.846666666666664,-9.590098088956543,-61.26126666666668,101.10793333333334,2014
2014-05-26,165.71475,27.845840413376774,16.313574999999993,149.401175,2014
2014-05-27,431.4788,1.5217853693871077,22.308159999999987,409.17064,2014
2014-05-28,73.98933333333333,26.60225442834137,19.769599999999997,54.219733333333345,2014
2014-05-30,240.61412500000003,44.55596450118372,27.754474999999985,212.85965000000004,2014
2014-05-31,386.85,41.85110663983902,115.48634999999997,271.36365,2014
2014-06-01,471.6836363636365,60.18110064672706,143.34099090909092,328.3426454545455,2014
2014-06-02,147.71959999999999,43.535771796641356,43.67215999999999,104.04744000000001,2014
2014-06-03,148.2672,28.22917528799881,19.221719999999998,129.04548,2014
2014-06-04,91.2544,46.38492403198286,-1.2986400000000047,92.55304000000001,2014
2014-06-06,152.66677777777778,19.649776443462468,-29.470744444444463,182.13752222222226,2014
2014-06-07,140.6985,-53.042187831248675,-115.16579999999999,255.8643,2014
2014-06-08,625.316,21.55388471177944,48.341249999999974,576.9747500000001,2014
2014-06-09,341.43800000000005,32.31525897626203,39.31430624999998,302.12369375000003,2014
2014-06-10,491.55,96.078431372549,240.8595,250.69050000000001,2014
2014-06-13,14.52,49.25373134328358,4.7916,9.7284,2014
2014-06-14,212.94,36.986301369863014,57.4938,155.4462,2014
2014-06-15,235.74349999999998,-9.286033020972788,-19.56025,255.30374999999998,2014
2014-06-16,190.948,48.41557278323443,19.171899999999983,171.7761,2014
2014-06-17,683.7004000000001,73.2207863265309,225.32594,458.3744600000001,2014
2014-06-18,139.8,9.589041095890419,12.232500000000009,127.5675,2014
2014-06-20,203.21662222222224,16.90139891134916,-6.9954888888888895,210.2121111111111,2014
2014-06-21,228.19127777777774,22.363832867490537,47.19011666666667,181.00116111111114,2014
2014-06-22,282.214,-1.9777959879374616,5.744957142857144,276.4690428571428,2014
2014-06-23,36.498666666666665,7.8436400729095626,1.0600999999999996,35.43856666666667,2014
2014-06-24,4.272,29.03225806451612,0.9611999999999998,3.3108000000000004,2014
2014-06-25,198.19,13.398646275358601,12.429299999999992,185.7607,2014
2014-06-27,205.38,22.2380275011854,25.36840000000001,180.01160000000002,2014
2014-06-28,274.2985,20.331398161586844,18.293666666666667,256.0048333333333,2014
2014-06-29,23.339999999999996,33.261105092091015,4.278749999999999,19.06125,2014
2014-06-30,92.453,52.915399384600256,31.194649999999992,61.258350000000014,2014
2014-07-01,200.3413333333333,8.985132514544276,25.11106666666666,175.23026666666667,2014
2014-07-02,39.78,50.46036379968561,11.075400000000002,28.7046,2014
2014-07-04,61.852000000000004,65.25892408245349,20.9862,40.86579999999999,2014
2014-07-05,144.41039999999998,27.917602442660673,18.27936,126.13104000000001,2014
2014-07-06,519.2360000000001,28.282828282828273,111.42275,407.81325000000004,2014
2014-07-07,120.597,-0.06809669731018708,-17.329900000000006,137.9269,2014
2014-07-08,254.35800000000003,19.650845608292403,-2.8140000000000214,257.1720000000001,2014
2014-07-09,29.50233333333333,53.35299574811265,6.35642222222222,23.145911111111115,2014
2014-07-11,218.72060000000002,57.66746050208546,53.772980000000004,164.94762,2014
2014-07-12,163.33433333333332,26.42989213009437,7.371199999999994,155.96313333333333,2014
2014-07-13,351.216,1.2658227848101204,4.390199999999979,346.8258,2014
2014-07-14,32.510444444444445,0.074379625681238,-3.455711111111113,35.96615555555555,2014
2014-07-15,4.755000000000001,74.03147699757872,1.9941000000000004,2.7609,2014
2014-07-18,136.52,19.528619528619526,-10.697399999999995,147.2174,2014
2014-07-19,92.26520000000001,52.81707046412929,20.641240000000003,71.62395999999998,2014
2014-07-20,152.38573333333332,38.018076948060845,10.812539999999993,141.5731933333333,2014
2014-07-21,245.18525000000002,-0.7016734787961161,4.265750000000004,240.91950000000003,2014
2014-07-22,168.54300000000003,31.647113110934082,28.72935,139.81365000000002,2014
2014-07-23,290.3537777777778,8.06238970543244,29.72048888888888,260.63328888888896,2014
2014-07-25,1668.2579999999998,51.71009718441367,76.90167999999994,1591.3563199999999,2014
2014-07-26,335.9996,1.074394984625864,-238.06473333333346,574.0643333333334,2014
2014-07-27,193.35333333333332,38.37535014005602,23.437400000000007,169.91593333333333,2014
2014-07-28,64.384,39.63908414518846,11.566133333333331,52.817866666666674,2014
2014-07-30,1367.84,23.456790123456788,259.8896,1107.9504,2014
2014-08-01,38.05466666666667,45.51116097606158,11.079166666666666,26.9755,2014
2014-08-02,295.4266666666667,67.03471438137,82.67586666666668,212.7508,2014
2014-08-03,79.66566666666667,31.30179126531674,-12.785816666666669,92.45148333333334,2014
2014-08-04,304.7948888888889,48.95587984294708,92.60921111111111,212.18567777777778,2014
2014-08-05,200.72699999999998,43.27903778839907,42.008825,158.71817499999997,2014
2014-08-06,131.445,64.33189655172413,53.3196,78.12539999999998,2014
2014-08-08,304.27915384615386,37.722812116119215,86.85647692307693,217.42267692307692,2014
2014-08-09,400.63166666666666,23.543059645074322,77.87708888888886,322.7545777777779,2014
2014-08-11,112.905,51.91224172107986,11.4111,101.4939,2014
2014-08-12,166.58,41.47681487598706,32.50845454545454,134.07154545454543,2014
2014-08-15,93.64244444444444,34.10977262123353,13.131399999999994,80.51104444444445,2014
2014-08-16,853.0919999999999,-21.052631578947384,-227.49120000000016,1080.5832,2014
2014-08-17,100.0684,67.34330484330484,38.63671999999999,61.43168000000001,2014
2014-08-19,205.5865714285714,12.62997369407464,25.065985714285716,180.52058571428572,2014
2014-08-20,459.6805,53.325262546628466,142.47262499999997,317.20787500000006,2014
2014-08-22,7.701333333333333,37.493244173204296,1.6262333333333334,6.0751,2014
2014-08-23,56.522400000000005,55.05309211191563,16.040159999999997,40.482240000000004,2014
2014-08-24,14.934999999999999,57.35928235928235,5.0333,9.9017,2014
2014-08-25,103.68928571428573,15.113816021614369,8.488735714285712,95.20055,2014
2014-08-26,61.13500000000001,58.6979486904501,15.348149999999999,45.786849999999994,2014
2014-08-27,295.73285714285714,48.432288461940054,73.39032857142855,222.34252857142857,2014
2014-08-29,166.46450000000002,33.27199597787833,-75.29389999999998,241.75840000000002,2014
2014-08-30,60.62,49.895178197064986,10.7425,49.8775,2014
2014-08-31,92.52,24.999999999999986,18.50399999999999,74.016,2014
2014-09-01,93.8872,21.064169243813133,17.18804,76.69916,2014
2014-09-02,361.57222222222225,44.78964494006862,101.80568888888888,259.7665333333333,2014
2014-09-03,11.04,18.03921568627452,-2.2319999999999998,13.271999999999997,2014
2014-09-05,148.152,7.387387387387385,10.911499999999998,137.2405,2014
2014-09-06,50.18,64.76215785277702,19.815399999999997,30.364600000000003,2014
2014-09-07,140.955,23.51738545434337,-19.249851999999997,160.20485200000002,2014
2014-09-08,526.9788148148147,31.814624785988094,-53.80324814814824,580.782062962963,2014
2014-09-09,311.04523076923084,35.93055157503674,1.2585846153846134,309.7866461538461,2014
2014-09-10,371.04560000000004,48.17582811136397,51.92416000000001,319.12144,2014
2014-09-11,127.94999999999999,20.48192771084336,21.751499999999986,106.1985,2014
2014-09-12,445.8781818181818,20.30822466030345,54.62578181818183,391.25239999999997,2014
2014-09-13,85.02720000000001,37.58652815612431,16.254913333333334,68.77228666666666,2014
2014-09-14,264.4061052631579,29.789333967210556,80.5663105263158,183.83979473684215,2014
2014-09-15,44.47866666666666,61.173608949624615,10.057400000000001,34.42126666666666,2014
2014-09-16,33.552,60.0,12.581999999999999,20.97,2014
2014-09-17,58.6087857142857,29.68662344085329,16.68062142857143,41.92816428571428,2014
2014-09-19,1037.6263333333334,9.842706387136962,-171.01601111111123,1208.6423444444445,2014
2014-09-20,296.44266666666664,45.02394404215013,37.22785555555554,259.2148111111112,2014
2014-09-21,167.47824999999997,44.18750759598437,54.840356249999985,112.63789374999998,2014
2014-09-22,155.03325,34.59460984277161,10.934462499999995,144.09878750000001,2014
2014-09-23,888.5280833333335,61.75185796980676,400.7164583333334,487.81162500000005,2014
2014-09-24,211.96,4.1666666666666625,8.478399999999993,203.48160000000001,2014
2014-09-25,70.97776,5.96360415453627,-17.511880000000005,88.48964000000001,2014
2014-09-26,113.89338461538463,15.005940580777466,17.748199999999997,96.14518461538462,2014
2014-09-27,257.81333333333333,59.875045323961736,41.03546666666667,216.77786666666665,2014
2014-09-28,122.57300000000001,36.06094031472546,16.092149999999993,106.48085,2014
2014-09-29,426.79315789473685,42.07724413368754,46.856889473684184,379.93626842105266,2014
2014-09-30,164.58866666666668,46.387823999764294,19.91508333333333,144.67358333333334,2014
2014-10-01,4.71,0.0,0.0,4.71,2014
2014-10-02,85.44914285714286,28.70744741083121,19.10902857142857,66.3401142857143,2014
2014-10-03,66.36023076923078,1.9310562568519578,-5.0329153846153885,71.39314615384616,2014
2014-10-04,182.187,56.10193440382118,11.267724999999984,170.91927500000003,2014
2014-10-05,95.95,34.06593406593405,23.241499999999995,72.70850000000002,2014
2014-10-06,123.6775,32.22071340619965,12.509875,111.167625,2014
2014-10-07,118.67999999999999,15.257048092868995,15.928000000000004,102.752,2014
2014-10-08,73.696,54.401154401154386,30.375899999999998,43.320100000000004,2014
2014-10-09,83.12,26.300583528159493,23.334766666666656,59.785233333333345,2014
2014-10-10,204.9386,0.7475188526362601,16.99526,187.94333999999998,2014
2014-10-11,153.46266666666668,44.844370310196354,12.29042222222221,141.1722444444445,2014
2014-10-12,19.51,30.80333854981741,4.292366666666665,15.217633333333337,2014
2014-10-13,201.10745454545452,45.28462340831743,41.28211818181817,159.82533636363635,2014
2014-10-14,452.54839999999996,18.964381876920875,105.93591999999998,346.61248,2014
2014-10-15,68.90799999999999,29.448792131975466,-0.31070000000000003,69.2187,2014
2014-10-16,97.161,73.07692307692308,45.70440000000001,51.456599999999995,2014
2014-10-17,45.356,-32.55295429208473,-12.279333333333343,57.635333333333335,2014
2014-10-18,348.324,34.57252059339172,67.34557777777776,280.9784222222222,2014
2014-10-19,91.58628571428572,58.38418579817027,17.792528571428573,73.79375714285716,2014
2014-10-20,187.638,2.7705552465702565,-8.247975000000006,195.88597500000003,2014
2014-10-21,226.10033333333334,19.031668956266305,4.343716666666655,221.75661666666667,2014
2014-10-22,111.904,12.318840579710134,11.651599999999991,100.25240000000001,2014
2014-10-24,18.830000000000002,49.68437517457124,6.186399999999999,12.643600000000001,2014
2014-10-25,34.62733333333333,6.696450732191607,3.1497000000000006,31.47763333333333,2014
2014-10-26,223.94000000000003,8.187134502923977,20.796000000000006,203.144,2014
2014-10-27,11.160000000000002,52.39477503628446,3.8313,7.328700000000001,2014
2014-10-28,251.7636666666667,20.305541034440623,15.571366666666671,236.19230000000002,2014
2014-10-29,937.9373333333334,61.59438046230499,126.18286666666656,811.7544666666668,2014
2014-10-31,282.2118947368421,39.16085249607238,-2.5319736842105405,284.74386842105264,2014
2014-11-01,236.6039999999999,31.442616175898337,33.168204999999986,203.43579499999996,2014
2014-11-02,193.3063636363636,19.951639494815144,26.05230909090908,167.25405454545455,2014
2014-11-03,198.8687857142857,29.958933607550527,-7.730092857142865,206.59887857142863,2014
2014-11-04,446.2498666666666,44.88075883444484,162.8928,283.3570666666667,2014
2014-11-05,211.8205,17.14444492696364,-7.701450000000003,219.52195,2014
2014-11-06,43.68,92.3076923076923,20.9664,22.7136,2014
2014-11-07,103.51014285714288,31.616109525357995,11.106164285714286,92.40397857142857,2014
2014-11-08,333.576,8.108108108108105,25.018199999999993,308.55780000000004,2014
2014-11-09,224.87057142857142,42.2862269063056,31.812657142857123,193.05791428571433,2014
2014-11-10,166.87966666666668,53.22595041401963,36.386091666666665,130.493575,2014
2014-11-11,312.098,21.861986676263427,-17.28965769230774,329.38765769230764,2014
2014-11-12,95.88738181818184,18.222396485094176,7.2394545454545405,88.64792727272729,2014
2014-11-14,129.34125,73.1718259110554,38.61335,90.72789999999998,2014
2014-11-15,222.60275000000004,33.396366345003194,50.00976249999999,172.59298750000002,2014
2014-11-16,135.59285,38.01830614218951,13.755819999999995,121.83703,2014
2014-11-17,888.021076923077,41.281522528221785,150.31804615384613,737.7030307692306,2014
2014-11-18,170.34275000000002,-8.996764338997894,-17.376135,187.718885,2014
2014-11-19,555.8527692307692,50.68080358198519,152.24601538461542,403.6067538461538,2014
2014-11-20,226.89000000000001,70.32224532224532,62.793,164.097,2014
2014-11-21,138.84688888888888,49.944837353917464,42.01887777777776,96.82801111111111,2014
2014-11-22,137.91225,51.29608815352725,57.7365125,80.1757375,2014
2014-11-23,113.60666666666668,24.618578043653386,-8.76986666666667,122.37653333333334,2014
2014-11-24,293.61084210526315,33.84921301546349,-5.124073684210534,298.7349157894737,2014
2014-11-25,275.9809374999999,28.404149401704167,9.289199999999997,266.6917375,2014
2014-11-26,121.85642857142857,45.76731224662095,-4.4400857142857175,126.29651428571425,2014
2014-11-27,101.82999999999998,39.42307692307692,20.647999999999996,81.18199999999999,2014
2014-11-28,175.44846153846154,43.786714225763795,0.959476923076912,174.48898461538462,2014
2014-11-29,129.80879999999996,60.45313177388648,20.935439999999996,108.87336,2014
2014-11-30,54.7885,10.702214691867763,2.9572499999999993,51.831250000000004,2014
2014-12-01,468.69916666666654,33.68698636483386,72.92873333333334,395.7704333333332,2014
2014-12-02,126.55771428571427,29.461643915816946,7.955349999999996,118.60236428571429,2014
2014-12-03,252.94,65.5982905982906,73.4152,179.5248,2014
2014-12-04,129.98,92.30769230769232,62.3904,67.58959999999999,2014
2014-12-05,185.227625,31.34071556395879,26.565049999999992,158.662575,2014
2014-12-06,179.17981818181818,-19.868810721897564,-1.7290000000000012,180.90881818181816,2014
2014-12-07,137.1,63.82191014543956,50.4458,86.65419999999999,2014
2014-12-08,84.24,26.610330019240696,9.686715384615384,74.55328461538461,2014
2014-12-09,190.33149999999998,24.82063533270589,15.718912499999986,174.61258750000002,2014
2014-12-10,114.66720000000001,63.55800786180532,20.228519999999993,94.43868,2014
2014-12-12,548.7116111111111,19.65838461507517,-8.011200000000008,556.7228111111111,2014
2014-12-13,48.858666666666664,20.376709774457257,1.4552333333333358,47.40343333333334,2014
2014-12-14,849.0731111111112,-5.545244572536857,246.72461111111105,602.3485000000001,2014
2014-12-15,252.89319999999998,-8.058639547773137,-28.946400000000004,281.83959999999996,2014
2014-12-16,292.9458000000001,17.728711656135275,27.709493333333327,265.23630666666674,2014
2014-12-17,22.767,-1.7094017094017069,3.5961999999999996,19.1708,2014
2014-12-19,286.3966666666667,26.243304744166114,29.746408333333324,256.6502583333333,2014
2014-12-20,290.10166666666663,31.630417908384782,64.87542499999999,225.22624166666677,2014
2014-12-21,483.36,15.02086593635888,44.56619999999997,438.7938000000001,2014
2014-12-22,133.16133333333335,20.733220383532817,30.520183333333332,102.64115,2014
2014-12-23,104.67866666666669,25.119815110781683,7.486599999999994,97.19206666666668,2014
2014-12-24,177.2910909090909,26.726333685751715,24.027999999999995,153.26309090909092,2014
2014-12-26,136.09426666666664,7.865834890877837,-0.23982666666667457,136.33409333333336,2014
2014-12-27,185.39925000000002,26.503703323367677,-21.02031875,206.41956875,2014
2014-12-28,622.0493333333334,31.829606513016312,117.80956666666663,504.23976666666675,2014
2014-12-29,129.506,33.74564083616777,35.50059375,94.00540625000004,2014
2014-12-30,167.127,8.801243341774757,-45.73458461538463,212.86158461538466,2014
2014-12-31,375.23357142857145,53.19751117015039,103.1795071428571,272.05406428571433,2014
2015-01-02,241.512,16.407998534891107,-145.19355000000002,386.70555,2015
2015-01-03,442.05539999999996,17.265473180966126,-87.11445000000006,529.16985,2015
2015-01-04,88.15333333333335,82.8525641025641,34.890800000000006,53.26253333333333,2015
2015-01-05,49.21200000000001,41.66483692302575,10.4181,38.7939,2015
2015-01-06,15.769000000000002,2.1390374331550674,3.9466999999999985,11.822300000000004,2015
2015-01-09,91.0175,62.84562864751544,32.769925,58.247575000000005,2015
2015-01-10,1018.1039999999999,-26.82926829268293,-373.3048,1391.4088,2015
2015-01-12,142.43566666666666,9.786301273459513,10.46746666666666,131.9682,2015
2015-01-13,155.5695,67.75075414781296,40.077149999999996,115.49235,2015
2015-01-17,116.79466666666667,0.15900647329670234,-100.01646666666664,216.81113333333334,2015
2015-01-19,150.871,-7.750997052193519,-10.856100000000005,161.7271,2015
2015-01-23,21.83,90.4934687953556,10.4053,11.4247,2015
2015-01-24,13.120000000000001,19.402985074626848,2.131999999999999,10.988000000000003,2015
2015-01-26,182.72,85.18518518518518,84.0512,98.6688,2015
2015-01-27,893.313,-15.228690228690228,-47.910799999999995,941.2238,2015
2015-01-28,4297.644,-30.23255813953488,-1862.3124000000003,6159.956400000001,2015
2015-01-30,720.5466666666667,40.924070061394,100.95109999999993,619.5955666666667,2015
2015-01-31,33.08666666666667,77.77121997070846,12.968866666666665,20.117800000000003,2015
2015-02-03,82.13933333333333,52.98822701853942,26.235299999999995,55.90403333333333,2015
2015-02-06,270.2826666666667,21.05045089323473,26.901911111111094,243.38075555555557,2015
2015-02-07,162.05499999999998,92.37883832778394,76.29544999999999,85.75955,2015
2015-02-08,32.272999999999996,37.40071522680218,-4.7933499999999984,37.06635,2015
2015-02-09,157.1104,17.858755647753775,20.475279999999994,136.63512,2015
2015-02-10,77.24000000000001,11.11111111111111,7.724,69.516,2015
2015-02-14,154.28028571428572,0.12860580778887357,14.934128571428563,139.34615714285715,2015
2015-02-15,200.2975,60.3038896138178,59.66819999999999,140.6293,2015
2015-02-16,53.47666666666667,86.39222412807318,24.894833333333327,28.581833333333332,2015
2015-02-18,35.28133333333333,58.35128436754453,10.544733333333333,24.7366,2015
2015-02-20,158.39,23.12312312312313,38.7822,119.60779999999997,2015
2015-02-21,1295.55,94.33962264150944,647.0382,648.5118,2015
2015-02-22,79.36,35.13513513513514,20.6336,58.7264,2015
2015-02-23,18.888,43.58974358974358,5.2668,13.621200000000002,2015
2015-02-25,12.934999999999999,87.06293706293705,5.867999999999999,7.067,2015
2015-02-27,231.8542,-2.840488600272419,10.498059999999999,221.35614,2015
2015-02-28,275.632,-1.1087803416242243,7.783199999999976,267.84880000000004,2015
2015-03-01,234.59634285714284,23.449758086767183,1.8168857142856898,232.77945714285715,2015
2015-03-02,299.8566666666666,53.90580453871593,72.98763333333332,226.8690333333333,2015
2015-03-05,123.07918749999999,2.011491656906383,-26.1184375,149.19762500000004,2015
2015-03-06,777.6220000000001,39.57426221577164,236.87589999999997,540.7461000000001,2015
2015-03-07,201.88500000000002,76.95065566855126,67.853825,134.03117500000002,2015
2015-03-08,320.412,28.563401187137952,74.04756249999998,246.3644375,2015
2015-03-09,159.33599999999998,33.040877367896314,17.987299999999998,141.34869999999998,2015
2015-03-10,45.466,-12.037037037037038,11.629600000000003,33.8364,2015
2015-03-12,12.754000000000001,37.02688060569984,2.4994999999999994,10.2545,2015
2015-03-13,461.6186666666667,30.151278038601983,78.1581333333333,383.4605333333334,2015
2015-03-14,235.96666666666667,88.72404092529878,110.91406666666666,125.05259999999998,2015
2015-03-15,16.776000000000003,11.111111111111109,1.6776,15.098400000000003,2015
2015-03-16,723.021,55.361009813980374,350.80309,372.21790999999996,2015
